review_text,rating,date,user,delivery,menu
사장님 너무 맛있어용 서비스도 너무 감사합니당~제가 주변에 전파중이에옹 ㅎㅎ 적게일하시고 돈 마니버세옹~!!!!👍🏻👍🏻👍🏻👍🏻☺☺☺,5,2021.2,맛있으면츤츤,,"마약 크로플, 흑당 크로플"
리뷰이벤트가 없어서 딱히 안 쓰려고 했는데 안 쓸 수가 없네요... 크로플 하나 시켰는데 크로플을 서비스로 하나 더 주시다니ㅜㅜ 예전에 다른 데서 크로플 먹고 실망했는데 여긴 겉은 바삭 속은 쫄깃쫄깃해서 너무 맛있어요ㅠㅠ!! 두개씩이나 못 먹을 줄 알았는데 그냥 후루룩 들어가요 밀크티도 너무 맛있고ㅜㅜ 잘 먹었습니다~!!!,5,2021.2,은두,,"마약 크로플, 수제 티라미수, 애넘 밀크티"
리뷰가 너무 늦어서 죄송해요ㅜㅜㅜ 진짜 지나갈 때마다 오키나와 너무너무 먹고싶었는데 오랜만에 먹을 수 있어서 너무 행복했어요❤️❤️❤️❤️ 딸기요거트도 맛있고 크로플도 맛있고..🥰💗💗💗 오키나와는 진짜 언제 먹어도 질리지 않고 너무 맛있어요 다 최고❤️❤️❤️,5,2021.2,밍먕묭,,"열심히 불판에서 크로플굽는 사장님을 위한, 오키나와 스무디, 로또딸기요거트스무디"
"인생크로플....컵도 너무귀엽고 크로플이 진짜미쳤어요 따뜻할때먹으면 따끈따끈 맛있고 식어서먹으면 겉에 얇은 시럽코팅?이 바삭바삭해져서 맛있어요 종종시켰었는데 최근엔 항상 타이밍이 안맞아서 휴무날겹쳐서 자꾸 다른데 주문했었어요ㅠㅠㅠ 하 이맛이 안나도라구요ㅠㅠㅠ전에 같이 먹었던 직원들끼리는 ""크로플 거기"" 로 통해요ㅋㅋㅋ 거기 시켜요 거기!!! 라고하면 이집입니다..그러다가 악 휴무야!!! 배달안돼요ㅠㅠㅠㅍ 하면 아....그럼 전 됐어요...라고 하도라규요..없던입맛도 살아나게하는집...사장님 쉬지마시고 일많이하시고 돈많이오래오래벌어주세요....대애애애애존맛탱....서비스 얼린귤도 감사해요...얼린 귤 보고 가방끈이 매우 긴 분이시구나 느꼈습니다그거 먹은뒤로 저 귤 얼려먹어요 다이어트중이지만 또올게요",5,2021.2,따란,,"마약 크로플, 열심히 불판에서 크로플굽는 사장님을 위한, 아메리카노, 바닐라 라떼"
밀크티는 말할것도 없고 서비스는 무슨일인가요!! 이렇게푸짐하게 챙겨주시다니 감동했습니당,5,2021.2,alena,,애넘 밀크티
음료 다다다 너무 맛있어요 크로플도 짱!!!서비스로 주신 크로플 밀크티 과일 다 너무 감사합니다!스누피 넘 귀여워여ㅠㅠ😖💗,5,2021.2,밍두,,"로또딸기요거트스무디, 바닐라 라떼, 징징이스무디, 애넘 밀크티"
,5,2021.1,DooDa,,"마약 크로플, 흑당 크로플, 열심히 불판에서 크로플굽는 사장님을 위한, 애넘 밀크티"
차에서 허겁지겁 먹어서 사진을 못 찍었어요ㅠ제가 먹은 크로플 중에 제일 맛있었어요~~!담에 또 시켜서 예쁜 사진 남길게요^^,5,2021.1,dkfk,,마약크로플 + 로또딸기요거트 + 미니크로플
크로플 맛있어요~ 아메리카노도 양 많고 맛있었어요~,5,2021.1,Doo,,"마약 크로플, 아메리카노"
너무너무 맛있어요..! 근데 펄 추가까지 시켰는뎅 펄이 안 들었다는거 하나는 좀 충격이기는 한 거 같아요..펄 먹으려고 펄 추가까지 시킨거였는뎅..그거 말고 맛 하나는 최고인거 같아요,5,2021.1,샤샤어매,,"마약 크로플, 쿠키앤크림, 오키나와 스무디"
마약 크로플 티라미수 애넘 밀크티 다 나무 맛있게 잘먹었어요 자주 시킬게요 서비스로 보내주신 귤도 잘 먹었습니다!,5,2021.1,배고프리아어,,"마약 크로플, 수제 티라미수, 애넘 밀크티"
,5,2021.1,다리미,,로또딸기요거트스무디
사장님^^항상 맛있게 잘 먹고 있습니다.하나 부탁드리고 싶은게 배민메뉴에 흑당크로플 +애넘밀크티+미니크로플 세트를 시키면 애넘밀크티 당도 고르는게없습니다ㅠ 지난번엔 달게 와서 그대로 시켰는데 이번엔 아예 당도 0 으로왔네요ㅠ 이부분 수정 부탁드려요ㅎ,5,2021.1,미니에스,,"열심히 불판에서 크로플굽는 사장님을 위한, 쿠키앤크림, 흑당크로플 + 애넘밀크티 + 미니크로플, 브라운슈가 밀크티"
아묻따~~!!!!,5,2021.1,456억,,"마약 크로플, 애넘 밀크티, 카페라떼"
애넘밀크티 너무 맛있어요!! 학교 다닐 때 밀크티 좋아하는 애들이 여기가 안암에서 젤 맛있는 밀크티라고 그랬는데...! 오늘 먹어보니까 진짜 그런 것 같아요ㅜㅜ 크로플도 맛있고 제 입맛엔 티라미수가 정말 맛있네요ㅎㅎ,5,2021.1,뿅뿅뺭,,"마약 크로플, 수제 티라미수, 애넘 밀크티"
빨대없어요.어떻게 먹어요...,3,2021.1,자연,,"마약 크로플, 브라운슈가 밀크티, 카페라떼"
너무 맛있어요ㅠㅠ사장님 돈 많이 버세요~~~~~~미니크로플을 기본 크로플로 업그레이드 해주신건가요ㅠㅠ?? 크로플도 하나 더 주셨어용 진짜 넘 맛있어여ㅜㅜㅜㅜㅜㅜ리뷰를 안쓸수가 없네용,5,2021.1,냠냠,,"커피 밀크티, 마약 크로플, 미니크로플, 열심히 불판에서 크로플굽는 사장님을 위한"
디에스티는 늘 너무 맛있습니다!!! 저번 주에 친구가 저희 집에 주문했을 때도 서비스 크로플을 두개나 주셔서 너무 너무 감사했는데!! 매번 이렇게 서비스 퍼 주시면 남는거 있으신가요?ㅜㅜ 사장님 흥하세요!!!!!!!!!!!!,5,2021.1,ssuw****,,"마약 크로플, 애넘 밀크티"
"와플 너무 먹고싶어서 시켰는데 배달 늦은거때문에 어디한번보자🤬 이러고 먹었는데 그런맘 싹다 사라지고 리뷰 무조건 쓰고싶어지는 존맛탱 크로플🧡 조금 식었는데도 그런거 1도없이 오자마자 순삭,,, 진짜 담부턴 배달오래걸린다고해도 기다리겠어여 다먹어버려서 사진은 스누피친구만! 꼭 크로플 시켜드세여 생크림도 꼭👍🏻",5,2021.1,꾸잉,,"수제 티라미수, 마약 크로플, 애넘 밀크티"
넘넘맛있어요👍🏻 빵싫어하는동생이 먹어보더니 10개더시키래요ㅋㅋㅋ,5,2021.1,민트초코칩,,마약크로플 + 로또딸기요거트 + 미니크로플
비타민까지 챙겨 주시고 굿굿.언제나 맛있어요 😍❤️😋,5,2021.1,초콜릿홀릭,,"단풍딸기쥬스, 흑당 크로플, 마약 크로플"
너무 생각나서 또 시켜먹어요ㅜㅠ중간에 문제가 잇엇지만 친절하고 빠르게 해결해주셔서 너무 감사합니다🥰🥰 또 사먹을게요!,5,2021.1,조예솔,,"마약 크로플, 애넘 밀크티"
정신없이 먹었더니 사진이 없네요ㅠㅠ안암 크로플 & 밀크티 최고 맛집이라구 생각합니당👍맛도 최고 친절함도 최고!!,5,2021.1,오도비,,"마약 크로플, 흑당 크로플, 애넘 밀크티, 열심히 불판에서 크로플굽는 사장님을 위한"
크로플 존맛탱,5,2021.1,dbwj****,,"마약크로플 + 로또딸기요거트 + 미니크로플, 마약 크로플"
"와 귤쥬스 진짜 진하고 달콤상큼 제대로예요😍😌좋은 귤에 정성이 듬뿍 듬뿍 담긴 행복한 맛👍👍국보급 밀크티랑 바삭바삭 크로플, 티라미수도 말이 필요 없이 늘 최고예요😭여러모로 살뜰히 챙겨주셔서 매번 정말 감사합니다",5,2021.1,바라,,"제주홍귤쥬스, 애넘 밀크티, 마약 크로플"
너무 맛있어요 사장님 어제 오늘아침 오늘저녁 총3번 주문햇는데 저 어떻카죠..여기단골될것같아요!!!서비스로 음료2개나 주시궁!!넘감동입니다~담주문때는 사장님을 위한 용돈 ㅎㅎ 추가해서 주문할게용~!!🥰오늘 저녁 간식도 배부르게 잘먹었흡니다앙~!!!👍🏻👍🏻👍🏻,5,2021.1,맛있으면츤츤,,"마약 크로플, 흑당 크로플, 수제 티라미수"
존맛탱. 친구가 추천해준지 어언 두달이 넘었는데 제가 스케줄 근무라 늘 주문 시키기가 어려웠어요ㅠㅜ 오늘은 정말 일주일 전부터 이날 시킨다. 마음먹고 있었어서 드디어 시켰네요! 단 음료를 별로 안좋아해서 애넘 밀크티 당도 0으로 시켰는데 직접 전화해주셔서 확인해주셨습니다ㅎㅎ 1로 올려서 시켰는데 너무 맛있었어요~! 징징이 스무디눈 동생이 먹었는데 눈깜빡하니 다먹고 없더군요 ㅎㅋ 크로플은 말해뮤ㅓ해 즘트였습니다!!!!! 과일이랑 생크림도 담아주셔서 더 맛나게 잘 먹었어요ㅜ 복숭아 음료때 못먹은게 좀 아쉽지만 ㅜㅜ 올해를 기약해봐야죠 그니까 오래오래 장사해주세요~!,5,2021.1,민밍,,"마약 크로플, 애넘 밀크티, 징징이스무디, 열심히 불판에서 크로플굽는 사장님을 위한"
처음 시켜보는데 정말 맛있네요! 서비스까지 감사해요,5,2021.1,현지,,흑당크로플 + 애넘밀크티 + 미니크로플
진짜 넘모넘모맛맀아여................서비스감샤합니다ㅠㅠㅠㅠ❤️,5,2021.1,뚜찌빠찌뿌꾸뺘,,"로또딸기요거트스무디, 아메리카노"
오늘 문여는시강 맞춰 또주문햇어요!!!2틀연속으로 특히 카페에서 연달아시킨적 없는데..어제 밤에 크로플 밀크티 생각에 잠못잣습니다ㅠ3ㅠ 아침부터 먹으니깐 너무 행복하네요~사장님 맛있는 크로플 밀크티 평생 만들어 주실거죠!?👍🏻👍🏻,5,2021.1,맛있으면츤츤,,"마약크로플 + 로또딸기요거트 + 미니크로플, 열심히 불판에서 크로플굽는 사장님을 위한, 흑당크로플 + 애넘밀크티 + 미니크로플, 흑당 크로플"
서비스도 주시구 넘 감사해요♡_♡근데 와플..이렇게 맛있으면 어쩌자는거에요!!!😱 사장님..앉은자리에서 그냥 진짜 정확하게5 초걸렷네요 와플순삭!!!!바삭하고 달달하고 입에서 녹아용 켄터키 치킨에 담아져서 와서 놀랫지만ㅋㅋㅋ열어보고 아하!?!햇어용 서비스로주신 과일도 넘 감사해용 음료도 다맛있어용 와플이랑 다잘맛는맛!!!사장님 번창하세욧~!!!,5,2021.1,맛있으면츤츤,,"마약 크로플, 흑당 크로플, 애넘 밀크티, 카페라떼"
바삭바삭하게 잘 도착햇어요 짱맛있음,5,2021.1,조예솔,,"마약 크로플, 애넘 밀크티"
애넘 밀크티~진심 최고에요👍유명 프렌차이즈 저리가라~여기꺼 먹음 딴데꺼 안먹혀요^^ 크로플도 어쩜 이렇게 바삭바삭하고 맛있게 달달한지요~^^ 매일매일 먹을수 있어요!!!^^ 사장님 정말 친절하시고 유쾌하셔요^^당도 선택을 실수로 안하고 주문했는데~ 바쁘실텐데 전화주셔서 주문내용 맞는지 확인도 해주시고~ 이런 섬세한 센스 정말 감사하고 좋아요^^코로나가 끝나면 매장도 가서 먹고싶어요!!!^^,5,2021.1,미니에스,,"브라운슈가 밀크티, 흑당크로플 + 애넘밀크티 + 미니크로플, 쿠키앤크림, 마약 크로플"
감사합니다. 매번 손편지 직접 써주시던데 주문한 내역까지 기억하고 계시다니 감사할 따름입니다. 맛만으로도 또 주문하고픈 맛집인데 정성까지 곁들여주시니 덕분에 기분좋은 하루 보낼 수 있을것 같습니다! 항상 건강하세요~,5,2021.1,DooDa,,"애넘 밀크티, 마약 크로플, 흑당 크로플"
맛있어요!! 큰사이즈 시켰는데 이렇게 클 줄은 몰랐어요 ㅋㅋㅋㅋ◡̈,5,2021.1,노른,,"마약 크로플, 애넘 밀크티"
사장님이 직접 배달👍 친절보스여라저...사실 사장님용돈 1200원어치 주문할까하다가... 미니크로플로 시킨거였는데...사이즈업서비스 올 줄 몰랐어요 .....다음엔 사장님 용돈도 주문할게요 😊 약속꽁한파때문에 길이 꽤 미끄러운데 안전운행하시고코로나때문에 힘든 요즘 돈길걸으시길 바래요✨,5,2021.1,쑹쑹,,"마약 크로플, 미니크로플"
감사합니다. 너무 맛있어요.!! 감사히 잘 마시겠습니다~ 받은게 너무 많아서 오히려 죄송하네요! 번창하세요!,5,2021.1,DooDa,,"마약 크로플, 열심히 불판에서 크로플굽는 사장님을 위한, 흑당 크로플, 수제 티라미수"
맛있고 양 많아서 좋아요💗 단풍딸기쥬스 정말 맛있어요!!! 애넘밀크티도 짱 맛있고 컵도 너무너무너무 귀여워요 소장할거예요!!!! 그리고 서비스로 주신 크로플 다같이 나눠먹었는데 너무 맛있게 잘 먹었습니다! 감사해요!!!,5,2021.1,밍두,,"미니크로플, 단풍딸기쥬스, 로또딸기요거트스무디, 애넘 밀크티"
딸기요거트스무디 여기꺼 먹으면 딴데 못먹는다고해서 시켰는데.. 매우 맛집 인정합니다,5,2021.1,kohyunho,,로또딸기요거트스무디
너무 맛있어요 또 먹을래요,5,2021.1,120윌리엄,,"마약크로플 + 로또딸기요거트 + 미니크로플, 애넘 밀크티"
,5,2021.1,맛있으면침묵하는스님,,"마약 크로플, 브라운슈가 밀크티"
버블티만 맛있는 줄 알았더니 크로플도 맛집이네요ㅠㅠㅠㅠㅠ 코로나 상황에 디에스티 버블티를 먹을 수 있어 영광입니다. 사장님 감사합니다 💖,5,2021.1,za,,마약크로플 + 로또딸기요거트 + 미니크로플
맛있어서 행복하게 먹었어요!! 최고!!늘 감사합니다☺️,5,2021.1,바라,,
와.맛있어용,5,2021.1,민제,,브라운슈가 밀크티
와 진짜 너무 마시써요😍👍👏🏻,5,2021.1,초콜릿홀릭,,마약크로플 + 로또딸기요거트 + 미니크로플
"크로플 진짜 맛있어요! 밀크티만 먹다가 딸기요거트 시켜봤는데 이것도 맛있네욥 다만 생크림 추가한 게 안 왔어요 ㅠ,ㅠ 다음에는 잊지 말고 부탁드려요 사장님 늘 고생 많으십니다 번창하세요~~!",5,2021.1,포근,,마약크로플 + 로또딸기요거트 + 미니크로플
리뷰 사실 잘 안쓰는데 눈오면 여기 밀크티를 먹을 수가 없어서 너무 슬펐어요. 밀크티 중독에 걸린거 같아요. 마약 크로플도 맞는데 마약 밀크티예요 ㅠㅠ 오늘 티라미수 품절이여서 너무 아쉬운데 다음에 꼭 먹어보고 싶네요.,5,2021.1,듄듄,,"마약 크로플, 애넘 밀크티, 수제 티라미수"
눈오는데 배달 감사합니다.~~^^,5,2021.1,건건,,"마약 크로플, 브라운슈가 밀크티, 아메리카노"
맛있었어요~~!!,5,2021.1,dbwj****,,마약크로플 + 로또딸기요거트 + 미니크로플
,5,2021.1,도란도란,,"열심히 불판에서 크로플굽는 사장님을 위한, 마약 크로플, 흑당 크로플, 로또딸기요거트스무디"
칭구가 우울해하는데 같이 못있어줘서 달달한 거로 달래주려고 몰래 배달시켜줬더니 너무너무너무 맛있대요!! 칭구 기분전환시켜주셔서 감사합니다 ㅎㅎㅎ,5,2021.1,말랑이,,"마약 크로플, 열심히 불판에서 크로플굽는 사장님을 위한, 흑당 크로플, 쪼코릿 밀크티"
,5,2021.1,destiny96,,애넘 밀크티
,5,2021.1,ys,,"바닐라 라떼, 마약 크로플, 미니크로플"
,5,2021.1,gia0****,,"마약 크로플, 애넘 밀크티, 녹차 밀크티"
배달이 늦춰졌는데도 미리 전화도 안 주시고.. 계속 기다리다가 먼저 전화했네요배달도 예상시간보다 늦고.. 미리 전화만 주세요,2,2021.1,이가영,,"마약크로플 + 로또딸기요거트 + 미니크로플, 단풍딸기쥬스"
아니 사장님 배달받자마자 너무 급하게 나오느라 사진도 못찍고 이제야 리뷰쓰는데... 너무 맛있어요ㅠㅠㅠ딸기요거트는 진짜 진짜 존맛탱... 설명에 쓰신대로 이제 다른 곳꺼는 못먹겠네요ㅡㅡ 책임지세요 진짜 첨 먹어보는 맛과 질감... 생딸기 얼음이랑 갈아서 먹는 느낌? 최고예요 진짜 최고 자주먹을게요.눈오는데 배달시켜서 죄송했는데 크로플은ㅠㅠ 하 분명 한개는 미니어야 할텐데 두 개 다 큰 걸로 와서 감동이었고 스트레스받는 일 있었는데 달달 쫄깃함으로 이겨냈습니다...리뷰이벤트 없이 마음에서 우러나온 대로 쓴 글이니 믿고 주문하셔요 다들... 곧 또 시켜먹을게요... 사장님 번창하세요...,5,2021.1,다리미,,"마약크로플 + 로또딸기요거트 + 미니크로플, 열심히 불판에서 크로플굽는 사장님을 위한"
취소없이 안전허게 잘 가져다 주셔서 감사합니다 덕분에 잘먹었어요 크로플 좀 식었음에도 맛있었어요~다음에 길이 좀 녹으면 또 다시 주문 드릴께용^^,5,2021.1,먹으려고돈벌지,,"마약 크로플, 아메리카노, 카페라떼"
날씨가 날씨라 오래걸렸지만 느긋하게 기다린 보람이 있네요....크로플이 너무 맛있어서 기다린 기억이 사라진 것 같아요..완전 부드럽고 맛있어요... 내일도 주문해야지..,5,2021.1,시사,,"마약 크로플, 로또딸기요거트스무디, 민트초코, 바닐라 라떼"
생크림 추가했는데 안왔어요ㅠㅠ,4,2021.1,림림,,"로또딸기요거트스무디, 오키나와 스무디, 마약 크로플, 흑당 크로플"
음료도 맛있고 크로플도 너무 달달하고 좋네영~,5,2021.1,연준추,,"마약 크로플, 쪼코릿 밀크티, 애넘 밀크티"
너무 맛있어서 거의 원샷 때려버렷어요 ㅎㅎ서비스로 주신 크로플도 완전 맛잇엇어요!!!!,5,2021.1,플라,,"애넘 밀크티, 로또딸기요거트스무디, 열심히 불판에서 크로플굽는 사장님을 위한"
너무 맛있어서 내일 아침에 먹으려고 남겨둘라다가 다먹었어요ㅠㅠ 눈오는날 배달 죄송하구 감사해요또 재주문 할게용 복많이 받으세요 ❤️,5,2021.1,돼지꾸룩,,"마약 크로플, 아메리카노, 흑당 크로플"
우리 고생많으신 사장님 너무 맛있는데 크로플 생크림이 안왔어요 ㅠㅠ 흑..,4,2021.1,hah*****,,"로또딸기요거트스무디, 마약 크로플, 쿠키앤크림"
너무 딸기가 먹고싶어서 이 날씨에 주문했는데 배달해주셨네요 ㅠㅜ 감사히 잘 먹겠습니다!!,5,2021.1,시이,,"마약 크로플, 로또딸기요거트스무디"
많이 달지않고 적당한 당도라 너무 맛있습니다.과일이랑 크림 메이플시럽까지 사장님 쎈쑤👍종종애용할께요💜,5,2021.1,Jin,,마약 크로플
크로플 사진 맛있어보여서 충동적으로 시켰는데..후회되네요.. 너무 맛있는데오?? 다이어트의 너무 큰 적을 만났습니다 ㅠㅠㅠ 사이즈업 감사드립니다 ㅠㅠㅠ,5,2021.1,JKE,,흑당크로플 + 애넘밀크티 + 미니크로플
크로플 딸기요거트 너무 맛있어요 ㅠㅠ❤️,5,2021.1,sng0****,,마약크로플 + 로또딸기요거트 + 미니크로플
너무 맛있어용;;;;;; 사장님 센스쟁이신거 같아용 컵도 귀여운 컵에 과일도 하트 모양이라 넘 귀여워영 안버릴라구 했는데 깨져서 하는 수 없이 버렸네요ㅠㅠ 스무디도 달달 상콤하니 넘 맛있고 크로플은 그냥 바로 순삭이네요 바삭바삭 달달 너무 맛있었어요,5,2021.1,냠냠,,"로또딸기요거트스무디, 마약 크로플"
두번째주문인데 밀크티는 처음이였거든요?맛있어요 ㅠㅠ놀랬어요!! 추우신데 사장님이 배달오신거 같던데...다음에는 포장하러 갈께요!!!!,5,2021.1,짱제,,"마약크로플 + 로또딸기요거트 + 미니크로플, 흑당크로플 + 애넘밀크티 + 미니크로플"
친절하게 전화해주셔서 당도 설정했는데 안 했으면 죽을뻔 했어요 감사합니다! 서비스로 주신 과일도 잘 먹었고 크로플도 사이즈 키워주셔서 너무 잘 먹었어요 번창하세요:),5,2021.1,냠냠쩝쩝,,"마약크로플 + 로또딸기요거트 + 미니크로플, 마약 크로플, 애넘 밀크티"
최고의 크로플입니다.. 크으...,5,2021.1,madr****,,"마약 크로플, 애넘 밀크티"
마시썼음!,5,2021.1,dixie,,로또딸기요거트스무디
항상 그렇듯 맛있었습니다!! 흑당 버블티 너무 맛있어요!!,5,2021.1,jyy,,"브라운슈가 밀크티, 마약 크로플"
사장님 감사합니다!!자주 시킵니다!!,5,2021.1,도연,,흑당크로플 + 애넘밀크티 + 미니크로플
크로플 먹어본 곳 중에 여기가 최고 맛있네요.. 겉이 바삭바삭... 여기 크로플이랑 밀크티는 계속 생각나는 맛이에요.,5,2021.1,madr****,,"마약 크로플, 흑당 크로플, 애넘 밀크티"
디에스티 밀크티는 이미 매장 방문으로 마셔봤기 때문에 믿고 주문했습니다😍😍부드럽고 홍차향이 풍부한 애넘밀크티 진짜 디에스티 대표메뉴 맞고요👍 예전엔 진하고 단맛이 취향이라 브라운슈가가 좋았는데 새롭게 애넘으로 마셔보니 또 좋네요^^그리고 크로플🤩 이름 그대로 마약 크로플!! 밀크티와 먹어도 느끼하지 않다는거!! 넘 맛나게 잘먹었습니다☺☺ 디에스티 홧팅!,5,2021.1,마론밤,,"열심히 불판에서 크로플굽는 사장님을 위한, 마약 크로플, 애넘 밀크티"
크로플 첨 먹어봤는데 진짜 맛있게 잘 먹었습니다 나중에 보니까 엄청 가까웠더라고요 담엔 포장으로 방문해야겠어욬ㅋ브라운슈가 밀크티는 슈가맛이 좀 더 강하면 훨씬 좋을것 같아요~,4,2021.1,shmin012,,"마약 크로플, 마약크로플 + 로또딸기요거트 + 미니크로플, 브라운슈가 밀크티"
밀크티는 역시 이곳.,5,2021.1,초초초밥,,"애넘 밀크티, 마약 크로플"
,5,2021.1,바라,,"흑당 크로플, 애넘 밀크티"
너무 맛있어요 크로플 순삭했어용!서비스도 감사합니다,5,2021.1,냐하앙,,"마약 크로플, 흑당 크로플, 미니크로플"
진심 밀크티 크로플 맛집이네요~!!!^^ 집콕하면서 보물섬을 찾은 기분이에요~! 적당히 달달하면서 향 짙은 밀크티와~ 겉바속초~~풍미 가득한 크로플까지~ 넘나 잘 먹었어요^^,5,2021.1,미니에스,,"마약 크로플, 흑당크로플 + 애넘밀크티 + 미니크로플"
출발했다고 문자도 보내주시고 서비스로 주신 크로플이 너무 맛있어서 바로 다시 주문했어요 ! 주문한 음료들도 다 맛있고 최고에용!! 컵홀더도 너무 귀여워여 😍 새해 복 많이 받으세요~!!,5,2021.1,Hhh,,"브라운슈가 밀크티, 아메리카노, 애넘 밀크티, 돌체라떼"
,5,2021.1,얌얌,,"애넘 밀크티, 마약 크로플"
맛있어요 늘! 브라운슈가는 생각보다 많이는 안 들어갑니다-,5,2021.1,분홍콩,,"열심히 불판에서 크로플굽는 사장님을 위한, 마약 크로플, 오키나와 스무디, 브라운슈가 밀크티"
크로플 완전 바삭해유,5,2021.1,응비둘기,,"아메리카노, 마약 크로플, 미니크로플"
라떼랑 밀크티 너무맛있어요! 펄까지 잘먹었습니다! 새해복 많이받으세요!,5,2021.1,헤뚱,,"카페라떼, 애넘 밀크티"
우왕 ㅎㅎ 새해라구 과일 보내주신건가요? ㅎㅎ새해 복 많이 받으세요!!!크로플 진짜 넘모 맛있고 밀크티도 넘모 맛있어요!흑당말고 그냥 밀크티 했더니 되게 쓰네욬ㅋㅋ담부턴 흑당밀크티로만 시켜야게쑴ㅋㅋㅋ,5,2021.1,나만따라와,,"마약 크로플, 브라운슈가 밀크티, 애넘 밀크티"
사진을 좀 거지같이 찍긴했지만 진짜 포장도 깔끔하고 만족했어요😍😍😍😍 과일도 따로 챙겨서 보내주시고 밀크티도 체고❣️❣️,5,2021.1,이수정,,"마약 크로플, 애넘 밀크티, 로또딸기요거트스무디"
,5,2021.1,oqoz,,
저녁 먹고 크로플로 간식~너무 맛잇게 먹엇습니다~또 시켜 먹을껍니다.겨울이라 추워서 그런지 차가 워서 저는 에어프라이에 살짝 데펴서 먹엇는데 개꿀맛!밀크티도 너무 맛잇게 먹엇습니다~좋은 음식 주셔서 너무 감사합니다~,5,2020,오수정,,마약 크로플
임신했을 때 자주 가서 사 마셨는데 어느 날 가게가 문 닫은거 같아 아쉬웠어요. 배민에서 발견하고 가을에 주문해 마셨는데 배민에 계신단거 한동안 또 까먹다가 오늘 갑자기 생각나서 오픈 기다리다가 주문했어요. 역시 너무너무 맛있어요. 펄도 쫀쫀하고 밀크티도 진합니다. 이 동네에서 제일 맛있는 것 같아요. 서비스 과일 서비스 크로플도 너무너무 맛있게 잘 먹었어요. 다음에 또 같이 시켜야겠어요 !! 집에 스누피 컵이 엄청 많아 언젠간 갖다드려야지 했는데 지금 아기 장난감으로 활용하고 있네요 ㅋㅋ새해 복 많이 받으시고 오래오래 안암에 계시며 더 번창하셨으면 좋겠습니다!!!,5,2020,ssuw****,,애넘 밀크티
크로플 맛있는데 원래 빨대는 같이 안오나요?,4,2020,salut0506,,마약크로플 + 로또딸기요거트 + 미니크로플
처음 먹어보는데 정말 맛있었어요!! 특히 크로플은 만드는 곳마다 조금 부담스러운 맛이 느껴졌었는데 이곳은 정말 달달하면서도 바삭해서 정말 좋은 음식이었어요!! 다음에도 꼭 시켜먹겠습니당~><,5,2020,배미니,,"녹차 밀크티, 쿠키앤크림, 마약 크로플"
,5,2020,gia0****,,"마약 크로플, 애넘 밀크티, 오키나와 스무디"
"징징이 스무디 처음 마셔봤어요, 색이 너무 예뻐요. 몽실몽실 달콤한 피스타치오 아이스크림 맛..!애넘밀크티와 티라미수는 진리요 생명...🤭👍늘 최고로 맛있는 크로플은 오늘도 더 맛있어져서 먹고 기절했다가 깨어났습니다.. 매번 그득 챙겨주셔서 감사합니다 사장님..😭",5,2020,바라,,"수제 티라미수, 징징이스무디, 애넘 밀크티"
밀크티 맛있어요! 우유 먹으면 배아파서 자주 못먹었는데 락토프리 변경 가능하다니..넘나 좋네요😢 다음엔 다른 맛도 먹아볼께요크로플도 바삭하니 맛납니다😀😀,5,2020,박은석,,"애넘 밀크티, 마약 크로플"
챙겨주신 서비스도 진짜 맛있었어요 왜 안암 밀크티 원탑이라 불리는지 알 수 있을 정도로 맛있었어요,5,2020,소물리에,,"오키나와 스무디, 애넘 밀크티, 커피 밀크티"
자주 시켜먹을게요 존맛탱..,5,2020,hyony,,"애넘 밀크티, 카페라떼, 마약 크로플"
친절하시구 맛있구 양도 넉넉하구 최고에요!,5,2020,냉정한미식가,,로또딸기요거트+ 수제 티라미수 + 마약크로플
;넘모 맛있고~ 와플왤케 빠쏵해오,5,2020,나는늘배고프다,,"아메리카노, 마약 크로플, 열심히 불판에서 크로플굽는 사장님을 위한"
진짜 빠져나올수없는 매력의 사장님..,5,2020,도란도란,,"마약 크로플, 로또딸기요거트스무디"
잘먹겠습니다~,5,2020,얌얌,,"마약 크로플, 열심히 불판에서 크로플굽는 사장님을 위한, 애넘 밀크티"
커피도 맛있고 크로플도 맛있었어요! 귤에 귀여운 루돌프 그려주셔서 기분 좋아졌어요 감사합니다👍ㅎㅎㅎㅎ,5,2020,큐티뽀이,,"아메리카노, 마약 크로플"
처음인데 너무 맛있었어요!̆̈ 과일도 덤으로 주시고 ㅠㅠ 또 시켜먹을게요!̆̈ !̆̈ !̆̈,5,2020,듄듄,,"마약 크로플, 애넘 밀크티"
여러분 크리스마스에도 대박 맛집 디에스티하세요 이쁘게 귤도 포장해주시고 >_< 너무맛있어요 크로플 시킬때 생크림 꼭 같이 드세요,5,2020,yum,,"애넘 밀크티, 마약 크로플"
딸기주스 너무 맛있어유🍓,5,2020,류달래달래,,"단풍딸기쥬스, 로또딸기요거트스무디"
맛있어요.. 맛있어요... 맛있어서 힘이 나요.애넘밀크티 따뜻하게 데워 홀짝홀짝 마시고 있는데 행복하네요. 이거슨 영혼의 밀크티..🥲언제나 메뉴 모두 알차게 맛있어요,5,2020,바라,,"마약 크로플, 애넘 밀크티, 메론주스"
크로플 맛있네여 생크림추가는 신의한수,5,2020,sn,,"마약 크로플, 단풍딸기쥬스, 커피 밀크티"
